crop_path,label,label_name,source_image,source_relative_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,object_label,wheel_position,side,visibility,crop_quality,box_source,image_split,vehicle_type,viewpoint,notes,sample_id,dataset_name,dataset_root,crop_rel_path,crop_abs_path,row_idx,file_exists,image_width,image_height,aspect_ratio,file_size_bytes,md5,is_tiny,is_huge,is_corrupt,quality_flags,split
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1520,758,1580,816,1511,749,1589,825,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000682,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label0.jpg,682,True,78,76,1.0263157894736843,3965,3e5dda402e0b399dcfb8419e6b65e02b,False,False,False,,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,604,785,620,855,602,775,622,865,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000683,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label0.jpg,683,True,20,90,0.2222222222222222,1756,0bec05c73c0f8db7ccc852167f2eace1,True,False,False,tiny_crop,validation
valid_wheel_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,718,797,754,858,713,788,759,867,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000684,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,684,True,46,79,0.5822784810126582,2608,0386d39b5dabddbda181e47ffa9785e7,False,False,False,,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,917,821,959,873,911,813,965,881,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000685,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,685,True,54,68,0.7941176470588235,2609,4bca2242c98fcc601b6ed9103eff314d,False,False,False,,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,412,773,430,842,409,763,433,852,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000686,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,686,True,24,89,0.2696629213483146,1820,5abf411d21baf0addd58e40e9e65fd25,True,False,False,tiny_crop,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,846,837,874,856,842,834,878,859,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000687,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label0.jpg,687,True,36,25,1.44,1215,71f7d48c614dd20ce1688d9ac9945640,True,False,False,tiny_crop,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,960,761,995,817,955,753,1000,825,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000688,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,688,True,45,72,0.625,2573,5dcd224c13635f8d43f817b1b98e44c6,False,False,False,,validation
invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj008__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1016,765,1052,814,1011,758,1057,821,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000689,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj008__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_10_27_56_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj008__label0.jpg,689,True,46,63,0.7301587301587301,2236,7ba4504675841926674b01ad8a8e4a2c,False,False,False,,validation
valid_wheel_candidate/20210504_11_28_56_000_Db2I2d17GLf53JzlQRSP28hD4Ml1_F_2592_1944.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_28_56_000_Db2I2d17GLf53JzlQRSP28hD4Ml1_F_2592_1944.jpg,20210504_11_28_56_000_Db2I2d17GLf53JzlQRSP28hD4Ml1_F_2592_1944.jpg,1113,1443,1284,1800,1087,1389,1310,1854,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000690,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_11_28_56_000_Db2I2d17GLf53JzlQRSP28hD4Ml1_F_2592_1944.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_11_28_56_000_Db2I2d17GLf53JzlQRSP28hD4Ml1_F_2592_1944.jpg__obj000__label1.jpg,690,True,223,465,0.47956989247311826,39247,5553a97e732e940c91b6149cfb02a34b,False,False,False,,train
invalid_candidate/20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg,20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg,1293,1018,1388,1132,1279,1001,1402,1149,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000691,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj000__label0.jpg,691,True,123,148,0.831081081081081,9076,5bcb3d4ab4c8e54cfe20c08500034970,False,False,False,,train
valid_wheel_candidate/20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg,20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg,287,2503,992,3036,181,2423,1098,3116,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000692,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_11_33_29_000_e1mz4RFmNifGvT1ljUjNQas3Oq02_T_4160_3120.jpg__obj001__label1.jpg,692,True,917,693,1.3232323232323233,241502,28638871297b6ee86d9247944dea2f60,False,False,False,,train
valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,1303,1780,1570,2039,1263,1741,1610,2078,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000693,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj000__label1.jpg,693,True,347,337,1.029673590504451,47060,01e33248218abca62d44d626aef8ff92,False,False,False,,train
invalid_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,2470,1358,2556,1490,2457,1338,2569,1510,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000694,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj001__label0.jpg,694,True,112,172,0.6511627906976745,10032,f8b5f0a8852236a935c1b8915d234dd3,False,False,False,,train
valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,2210,1367,2337,1527,2191,1343,2356,1551,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000695,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj002__label1.jpg,695,True,165,208,0.7932692307692307,17446,c101261e8d7d76de5a38b203ace1d8b2,False,False,False,,train
valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj003__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg,8,1856,319,2126,0,1816,366,2166,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000696,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj003__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_11_43_50_000_QCAHPIqIrxOZ2U5PU5b1RtJ5VCe2_T_4000_3000.jpg__obj003__label1.jpg,696,True,366,350,1.0457142857142858,46050,afa66bc06515082a58fbee9dd6c84c85,False,False,False,,train
invalid_candidate/20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,888,2043,1032,2352,866,1997,1054,2398,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000697,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label0.jpg,697,True,188,401,0.4688279301745636,27615,50bc5581d76d2022c21af65fe80292db,False,False,False,,train
valid_wheel_candidate/20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,1872,2270,2211,2699,1821,2206,2262,2763,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000698,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_23_28_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,698,True,441,557,0.7917414721723519,87512,fb60a47bd37dcdfe72c9dfde6b1d27da,False,False,False,,train
valid_wheel_candidate/20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,1639,2026,1966,2336,1590,1980,2015,2382,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000699,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj000__label1.jpg,699,True,425,402,1.0572139303482586,66191,51afb6ea8fc8aa1e0159e36155ec754e,False,False,False,,train
valid_wheel_candidate/20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg,580,1853,810,2100,546,1816,844,2137,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000700,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_23_44_000_2TRO0v6msHcB1zYBB1LPLUwzH7t2_F_4000_3000.jpg__obj001__label1.jpg,700,True,298,321,0.9283489096573209,34263,6860b9e5fb89745a1f3cec44e93d2331,False,False,False,,train
valid_wheel_candidate/20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,2289,1901,2448,2237,2265,1851,2448,2287,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000701,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,701,True,183,436,0.4197247706422018,33423,863cef518a56d73262111991037fb865,False,False,False,,validation
valid_wheel_candidate/20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,751,1789,999,2037,714,1752,1036,2074,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000702,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_29_04_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,702,True,322,322,1.0,43778,ade231c0605e7cabfaef21a7d34a3634,False,False,False,,validation
valid_wheel_candidate/20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,618,1717,879,1973,579,1679,918,2011,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000703,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj000__label1.jpg,703,True,339,332,1.0210843373493976,49826,665265575d04d0ee2e167758c21a08c2,False,False,False,,validation
valid_wheel_candidate/20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg,2115,1832,2329,2174,2083,1781,2361,2225,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_70_000704,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_30_38_000_23ug8YBJLaf6Fw5023cM3O7jB8K2_F_3264_2448.jpg__obj001__label1.jpg,704,True,278,444,0.6261261261261262,58763,b0bc4c946c7e6df95e0e00c2c4e96993,False,False,False,,validation
valid_wheel_candidate/20210504_12_38_26_000_1Zed4Oj2KLbPSd4mUWeNjmCUxNI3_F_4032_3024.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210504_12_38_26_000_1Zed4Oj2KLbPSd4mUWeNjmCUxNI3_F_4032_3024.jpg,20210504_12_38_26_000_1Zed4Oj2KLbPSd4mUWeNjmCUxNI3_F_4032_3024.jpg,2286,1150,2491,1365,2255,1118,2522,1397,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,4_wheeler,unknown,,labeled_crops_70_000705,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210504_12_38_26_000_1Zed4Oj2KLbPSd4mUWeNjmCUxNI3_F_4032_3024.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210504_12_38_26_000_1Zed4Oj2KLbPSd4mUWeNjmCUxNI3_F_4032_3024.jpg__obj000__label1.jpg,705,True,267,279,0.956989247311828,19892,4ef043feae3a5c53563d291612f27749,False,False,False,,train
